state,district,incumbent,first_name,last_name,name,party,result
TN,04,1,Scott,DesJarlais,"DesJarlais, Scott",R,0.5575610391
TN,05,1,Jim,Cooper,"Cooper, Jim",D,0.6523157035
TN,06,1,Diane,Black,"Black, Diane",R,0.7643103784
TN,07,1,Marsha,Blackburn,"Blackburn, Marsha",R,0.7101661057
TN,08,1,Stephen Lee,Fincher,"Fincher, Stephen Lee",R,0.6832783389
TN,09,1,Steve,Cohen,"Cohen, Steve",D,0.7507241411
TX,01,1,Louie,Gohmert,"Gohmert, Louie",R,0.7142651147
TX,02,1,Ted,Poe,"Poe, Ted",R,0.6481764152
TX,03,1,Sam,Johnson,"Johnson, Sam",R,1
TX,04,1,Ralph M.,Hall,"Hall, Ralph M.",R,0.7297148313
TX,05,1,Jeb,Hensarling,"Hensarling, Jeb",R,0.6439562023
TX,06,1,Joe L.,Barton,"Barton, Joe L.",R,0.5802245375
TX,07,1,John,Culberson,"Culberson, John",R,0.6080515421
TX,08,1,Kevin,Brady,"Brady, Kevin",R,0.7729195545
TX,09,1,Al,Green,"Green, Al",D,0.7848675681
TX,10,1,Michael,McCaul,"McCaul, Michael",R,0.6051950807
TX,11,1,Mike,Conaway,"Conaway, Mike",R,0.7863889958
TX,12,1,Kay,Granger,"Granger, Kay",R,0.709085551
TX,13,1,Mac,Thornberry,"Thornberry, Mac",R,0.9098154931
TX,14,0,Randy,Weber,"Weber, Randy",R,0.5347402162
TX,15,1,Rubén,Hinojosa,"Hinojosa, Rubén",D,0.6088598878
TX,16,0,Beto,O'Rourke,"O'Rourke, Beto",D,0.6541918003
TX,17,1,Bill,Flores,"Flores, Bill",R,0.7992993496
TX,18,1,Sheila,Jackson Lee,"Jackson Lee, Sheila",D,0.7501231199
TX,19,1,Randy,Neugebauer,"Neugebauer, Randy",R,0.8499242436
TX,20,0,David,Rosa,"Rosa, David",R,0.3350360141
TX,21,1,Lamar,Smith,"Smith, Lamar",R,0.6054910722
TX,22,1,Pete,Olson,"Olson, Pete",R,0.6403386061
TX,23,0,Pete P.,Gallego,"Gallego, Pete P.",D,0.5030780199
TX,24,1,Kenny E.,Marchant,"Marchant, Kenny E.",R,0.6102370128
TX,25,0,Roger,Williams,"Williams, Roger",R,0.584411894
TX,26,1,Michael,Burgess,"Burgess, Michael",R,0.6827456392
TX,27,1,Blake,Farenthold,"Farenthold, Blake",R,0.5675214318
TX,28,1,Henry,Cuellar,"Cuellar, Henry",D,0.6788976425
TX,29,1,Gene,Green,"Green, Gene",D,0.900032423
TX,30,1,Eddie Bernice,Johnson,"Johnson, Eddie Bernice",D,0.7882394684
TX,31,1,John R.,Carter,"Carter, John R.",R,0.6127991838
TX,32,1,Pete,Sessions,"Sessions, Pete",R,0.5827981688
TX,33,0,Marc,Veasey,"Veasey, Marc",D,0.7251458999
TX,34,0,Filemon,Vela,"Vela, Filemon",D,0.6189200017
TX,35,1,Lloyd,Doggett,"Doggett, Lloyd",D,0.6394638544
TX,36,0,Steve,Stockman,"Stockman, Steve",R,0.7073668275
UT,01,1,Rob,Bishop,"Bishop, Rob",R,0.7147331465
UT,02,0,Chris,Stewart,"Stewart, Chris",R,0.6217103543
UT,03,1,Jason,Chaffetz,"Chaffetz, Jason",R,0.7660577853
UT,04,1,Jim,Matheson,"Matheson, Jim",D,0.4884396009
VT,00,1,Peter,Welch,"Welch, Peter",D/WF,0.7194815318
VI,00,1,Donna M.,Christensen,"Christensen, Donna M.",D,0.6005216484
VA,01,1,"Robert J. ""Rob""",Wittman,"Wittman, Robert J. ""Rob""",R,0.5628969244
VA,02,1,E. Scott,Rigell,"Rigell, E. Scott",R,0.5375781801
VA,03,1,"Robert C. ""Bobby""",Scott,"Scott, Robert C. ""Bobby""",D,0.8126990995
VA,04,1,J. Randy,Forbes,"Forbes, J. Randy",R,0.5693308879
VA,05,1,Robert,Hurt,"Hurt, Robert",R,0.5544467138
VA,06,1,"Robert W. ""Bob""",Goodlatte,"Goodlatte, Robert W. ""Bob""",R,0.6523080153
VA,07,1,Eric I.,Cantor,"Cantor, Eric I.",R,0.583864219
VA,08,1,"James P. ""Jim,"" Jr.",Moran,"Moran, James P. ""Jim,"" Jr.",D,0.6459436141
VA,09,1,H. Morgan,Griffith,"Griffith, H. Morgan",R,0.6128861161
VA,10,1,Frank R.,Wolf,"Wolf, Frank R.",R,0.5840947048
VA,11,1,"Gerald E. ""Gerry""",Connolly,"Connolly, Gerald E. ""Gerry""",D,0.6098126973
WA,01,0,Suzan,DelBene,"DelBene, Suzan",D,0.539361754
WA,02,1,Rick,Larsen,"Larsen, Rick",D,0.6114174752
WA,03,1,Jaime Herrera,Beutler,"Beutler, Jaime Herrera",R,0.6037960556
WA,04,1,Doc,Hastings,"Hastings, Doc",R,0.6622006171
WA,05,1,Cathy McMorris,Rodgers,"Rodgers, Cathy McMorris",R,0.6191821841
WA,06,0,Derek,Kilmer,"Kilmer, Derek",D,0.5899786969
WA,07,1,Jim,McDermott,"McDermott, Jim",D,0.7965401249
WA,08,1,Dave,Reichert,"Reichert, Dave",R,0.5965242146
WA,09,1,Adam,Smith,"Smith, Adam",D,0.716173328
WA,10,0,Denny,Heck,"Heck, Denny",D,0.5855820586
WV,01,1,David B.,McKinley,"McKinley, David B.",R,0.6248348128
WV,02,1,Shelley Moore,Capito,"Capito, Shelley Moore",R,0.697661907
WV,03,1,"Nick J., II",Rahall,"Rahall, Nick J., II",D,0.5398155031
WI,01,1,Paul,Ryan,"Ryan, Paul",R,0.5490168686
WI,02,0,Mark  ,Pocan,"Pocan, Mark  ",D,0.6790057764
WI,03,1,Ron,Kind,"Kind, Ron",D,0.6407741844
WI,04,1,Gwen,Moore,"Moore, Gwen",D,0.7221168367
WI,05,1,"F. James, Jr.",Sensenbrenner,"Sensenbrenner, F. James, Jr.",R,0.6771960483
WI,06,1,Tom ,Petri,"Petri, Tom ",R,0.6211622121
WI,07,1,Sean,Duffy,"Duffy, Sean",R,0.5608490028
WI,08,1,Reid J.,Ribble,"Ribble, Reid J.",R,0.5594771904
WY,00,1,Cynthia M.,Lummis,"Lummis, Cynthia M.",R,0.6888970743
