state,district,incumbent,first_name,last_name,name,party,result
SC,04,0,Trey,Gowdy,"Gowdy, Trey",REP,0.6345105563
SC,05,0,Mick,Mulvaney,"Mulvaney, Mick",REP,0.5512120761
SC,06,1,"James E. ""Jim""",Clyburn,"Clyburn, James E. ""Jim""",DEM,0.6285835964
SD,00,0,Kristi,Noem,"Noem, Kristi",REP,0.4811850006
TN,01,1,David Philip,Roe,"Roe, David Philip",REP,0.8083937408
TN,02,1,"John J., Jr.",Duncan,"Duncan, John J., Jr.",REP,0.8178336602
TN,03,0,Chuck ,Fleischmann,"Fleischmann, Chuck ",REP,0.5679024535
TN,04,0,Scott,DesJarlais,"DesJarlais, Scott",REP,0.570659363
TN,05 ,1,Jim,Cooper,"Cooper, Jim",DEM,0.5622639798
TN,06,0,Diane ,Black,"Black, Diane ",REP,0.6725680852
TN,07,1,Marsha ,Blackburn,"Blackburn, Marsha ",REP,0.7237172277
TN,08,0,Stephen Lee,Fincher,"Fincher, Stephen Lee",REP,0.5899405633
TN,09,1,Steve,Cohen,"Cohen, Steve",DEM,0.7399690157
TX,01,1,Louie ,Gohmert,"Gohmert, Louie ",REP,0.8972948984
TX,02,1,Ted,Poe,"Poe, Ted",REP,0.8861113194
TX,03,1,Sam,Johnson,"Johnson, Sam",REP,0.6628147682
TX,04,1,Ralph M.,Hall,"Hall, Ralph M.",REP,0.7318746444
TX,05,1,Jeb,Hensarling,"Hensarling, Jeb",REP,0.7052705997
TX,06,1,Joe L. ,Barton,"Barton, Joe L. ",REP,0.6590918878
TX,07,1,John,Culberson,"Culberson, John",REP,0.8144723265
TX,08,1,Kevin,Brady,"Brady, Kevin",REP,0.8026743047
TX,09,1,Al,Green,"Green, Al",DEM,0.7573912468
TX,10,1,Michael,McCaul,"McCaul, Michael",REP,0.6467384274
TX,11,1,Mike,Conaway,"Conaway, Mike",REP,0.808426677
TX,12,1,Kay ,Granger,"Granger, Kay ",REP,0.7185728205
TX,13,1,Mac,Thornberry,"Thornberry, Mac",REP,0.8704889921
TX,14,1,Ron,Paul,"Paul, Ron",REP,0.7599025149
TX,15,1,Rubén,Hinojosa,"Hinojosa, Rubén",DEM,0.5573064113
TX,16,1,Silvestre,Reyes,"Reyes, Silvestre",DEM,0.5807496584
TX,17,0,Bill,Flores,"Flores, Bill",REP,0.6180187903
TX,18,1,Sheila Jackson,Lee,"Lee, Sheila Jackson",DEM,0.7015108679
TX,19,1,Randy,Neugebauer,"Neugebauer, Randy",REP,0.777798149
TX,20,1,Charles A.,Gonzales,"Gonzales, Charles A.",DEM,0.6361664045
TX,21,1,Lamar,Smith,"Smith, Lamar",REP,0.6887653512
TX,22,1,Pete,Olson,"Olson, Pete",REP,0.6749350456
TX,23,0,"Francisco ""Quico""",Canseco,"Canseco, Francisco ""Quico""",REP,0.4939683503
TX,24,1,Kenny E.,Marchant,"Marchant, Kenny E.",REP,0.8157180467
TX,25,1,Lloyd,Doggett,"Doggett, Lloyd",DEM,0.5282355863
TX,26,1,Michael C.,Burgess,"Burgess, Michael C.",REP,0.6705277918
TX,27,0,R. Blake,Farenthold,"Farenthold, R. Blake",REP,0.478437884
TX,28,1,Henry,Cuellar,"Cuellar, Henry",DEM,0.5634818046
TX,29,1,Gene,Green,"Green, Gene",DEM,0.6461283384
TX,30,1,Eddie Bernice,Johnson,"Johnson, Eddie Bernice",DEM,0.7573566829
TX,31,1,John R. ,Carter,"Carter, John R. ",REP,0.8253972401
TX,32,1,Pete,Sessions,"Sessions, Pete",REP,0.6261025152
UT,01,1,Rob,Bishop,"Bishop, Rob",REP,0.6919350053
UT,02,1,Jim,Matheson,"Matheson, Jim",DEM,0.504873991
UT,03,1,Jason,Chaffetz,"Chaffetz, Jason",REP,0.7232459909
VT,00,1,Peter,Welch,"Welch, Peter",DEM,0.6456706118
VA,01,1,"Robert J. ""Rob""",Wittman,"Wittman, Robert J. ""Rob""",REP,0.638741778
VA,02,0,E. Scott,Rigell,"Rigell, E. Scott",REP,0.5312437984
VA,03,1,"Robert C. ""Bobby""",Scott,"Scott, Robert C. ""Bobby""",DEM,0.7001464308
VA,04,1,J. Randy,Forbes,"Forbes, J. Randy",REP,0.6233158088
VA,05,0,Robert,Hurt,"Hurt, Robert",REP,0.5081194565
VA,06,1,"Robert W. ""Bob""",Goodlatte,"Goodlatte, Robert W. ""Bob""",REP,0.7626918889
VA,07,1,Eric I.,Cantor,"Cantor, Eric I.",REP,0.5921500244
VA,08,1,"James P. ""Jim,"" Jr.",Moran,"Moran, James P. ""Jim,"" Jr.",DEM,0.610250173
VA,09,0,H. Morgan,Griffith,"Griffith, H. Morgan",REP,0.5121310528
VA,10,1,Frank R.,Wolf,"Wolf, Frank R.",REP,0.6286848616
VA,11,1,"Gerald E. ""Gerry""",Connolly,"Connolly, Gerald E. ""Gerry""",DEM,0.4922648501
VI,00,1,Donna M.,Christensen,"Christensen, Donna M.",DEM,0.7172702957
WA,01,1,Jay,Inslee,"Inslee, Jay",DEM,0.5766670341
WA,02,1,Rick,Larsen,"Larsen, Rick",DEM,0.5107233446
WA,03,0,Jaime ,Herrera,"Herrera, Jaime ",REP,0.5297188797
WA,04,1,Doc,Hastings,"Hastings, Doc",REP,0.676420701
WA,05,1,Cathy McMorris,Rodgers,"Rodgers, Cathy McMorris",REP,0.6366634217
WA,06,1,Norm,Dicks,"Dicks, Norm",DEM,0.5803923217
WA,07,1,Jim,McDermott,"McDermott, Jim",DEM,0.8297335854
WA,08,1,Dave,Reichert,"Reichert, Dave",REP,0.5205162048
WA,09,1,Adam,Smith,"Smith, Adam",DEM,0.548520794
WV,01,0,David B.,McKinley,"McKinley, David B.",REP,0.5040026684
WV,02,1,Shelley Moore,Capito,"Capito, Shelley Moore",REP,0.684570787
WV,03,1,"Nick Joe, II",Rahall,"Rahall, Nick Joe, II",DEM,0.5603864734
WI,01,1,Paul,Ryan,"Ryan, Paul",REP,0.6820962951
WI,02,1,Tammy,Baldwin,"Baldwin, Tammy",DEM,0.6177341175
WI,03,1,Ron,Kind,"Kind, Ron",DEM,0.5028248588
WI,04,1,Gwen,Moore,"Moore, Gwen",DEM,0.6898458936
WI,05,1,"F. James, Jr.",Sensenbrenner,"Sensenbrenner, F. James, Jr.",REP,0.6932421255
WI,06,1,Tom,Petri,"Petri, Tom",REP,0.7066087822
WI,07,0,Sean,Duffy,"Duffy, Sean",REP,0.521056335
WI,08,0,Reid J.,Ribble,"Ribble, Reid J.",REP,0.5476500164
WY,00,1,Cynthia M.,Lummis,"Lummis, Cynthia M.",REP,0.7041862555
